id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jenis_kelamin,jumlah_penduduk,satuan,semester,tahun
4241,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020005,BABAKAN,32.73.03,BABAKAN CIPARAY,32.73.03.1002,BABAKAN,LAKI-LAKI,16270,ORANG,2,2023
4242,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020005,BABAKAN,32.73.03,BABAKAN CIPARAY,32.73.03.1002,BABAKAN,PEREMPUAN,15604,ORANG,2,2023
4243,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BABAKAN ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,LAKI-LAKI,8413,ORANG,2,2023
4244,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BABAKAN ASIH,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,PEREMPUAN,8119,ORANG,2,2023
4245,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170004,BABAKAN CIAMIS,32.73.19,SUMUR BANDUNG,32.73.19.1004,BABAKAN CIAMIS,LAKI-LAKI,4240,ORANG,2,2023
4246,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170004,BABAKAN CIAMIS,32.73.19,SUMUR BANDUNG,32.73.19.1004,BABAKAN CIAMIS,PEREMPUAN,4469,ORANG,2,2023
4247,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020004,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1001,BABAKAN CIPARAY,LAKI-LAKI,17745,ORANG,2,2023
4248,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020004,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1001,BABAKAN CIPARAY,PEREMPUAN,16958,ORANG,2,2023
4249,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121002,BABAKAN PENGHULU,32.73.29,CINAMBO,32.73.29.1004,BABAKAN PENGHULU,LAKI-LAKI,3787,ORANG,2,2023
4250,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121002,BABAKAN PENGHULU,32.73.29,CINAMBO,32.73.29.1004,BABAKAN PENGHULU,PEREMPUAN,3736,ORANG,2,2023
4251,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,3273150004,BABAKAN SARI,32.73.16,KIARACONDONG,32.73.16.1005,BABAKAN SARI,LAKI-LAKI,19458,ORANG,2,2023
4252,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,3273150004,BABAKAN SARI,32.73.16,KIARACONDONG,32.73.16.1005,BABAKAN SARI,PEREMPUAN,19338,ORANG,2,2023
4253,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,3273150005,BABAKAN SURABAYA,32.73.16,KIARACONDONG,32.73.16.1003,BABAKAN SURABAYA,LAKI-LAKI,10581,ORANG,2,2023
4254,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,3273150005,BABAKAN SURABAYA,32.73.16,KIARACONDONG,32.73.16.1003,BABAKAN SURABAYA,PEREMPUAN,10545,ORANG,2,2023
4255,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BABAKAN TAROGONG,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,LAKI-LAKI,14869,ORANG,2,2023
4256,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BABAKAN TAROGONG,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,PEREMPUAN,14406,ORANG,2,2023
4257,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060007,BALONG GEDE,32.73.11,REGOL,32.73.11.1004,BALONG GEDE,LAKI-LAKI,4106,ORANG,2,2023
4258,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060007,BALONG GEDE,32.73.11,REGOL,32.73.11.1004,BALONG GEDE,PEREMPUAN,4129,ORANG,2,2023
4259,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,3273080003,BATUNUNGGAL,32.73.21,BANDUNG KIDUL,32.73.21.1001,BATUNUNGGAL,LAKI-LAKI,9852,ORANG,2,2023
4260,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,3273080003,BATUNUNGGAL,32.73.21,BANDUNG KIDUL,32.73.21.1001,BATUNUNGGAL,PEREMPUAN,10176,ORANG,2,2023
4261,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160002,BINONG,32.73.12,BATUNUNGGAL,32.73.12.1008,BINONG,LAKI-LAKI,9705,ORANG,2,2023
4262,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160002,BINONG,32.73.12,BATUNUNGGAL,32.73.12.1008,BINONG,PEREMPUAN,9569,ORANG,2,2023
4263,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170001,BRAGA,32.73.19,SUMUR BANDUNG,32.73.19.1001,BRAGA,LAKI-LAKI,3121,ORANG,2,2023
4264,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170001,BRAGA,32.73.19,SUMUR BANDUNG,32.73.19.1001,BRAGA,PEREMPUAN,3111,ORANG,2,2023
4265,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,3273070005,BURANGRANG,32.73.13,LENGKONG,32.73.13.1003,BURANGRANG,LAKI-LAKI,4886,ORANG,2,2023
4266,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,3273070005,BURANGRANG,32.73.13,LENGKONG,32.73.13.1003,BURANGRANG,PEREMPUAN,5021,ORANG,2,2023
4267,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,CAMPAKA,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,LAKI-LAKI,9199,ORANG,2,2023
4268,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,CAMPAKA,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,PEREMPUAN,9404,ORANG,2,2023
4269,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010005,CARINGIN,32.73.15,BANDUNG KULON,32.73.15.1004,CARINGIN,LAKI-LAKI,4792,ORANG,2,2023
4270,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010005,CARINGIN,32.73.15,BANDUNG KULON,32.73.15.1004,CARINGIN,PEREMPUAN,4724,ORANG,2,2023
4271,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060005,CIATEUL,32.73.11,REGOL,32.73.11.1006,CIATEUL,LAKI-LAKI,3655,ORANG,2,2023
4272,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060005,CIATEUL,32.73.11,REGOL,32.73.11.1006,CIATEUL,PEREMPUAN,3830,ORANG,2,2023
4273,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050005,CIBADAK,32.73.10,ASTANA ANYAR,32.73.10.1005,CIBADAK,LAKI-LAKI,6753,ORANG,2,2023
4274,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050005,CIBADAK,32.73.10,ASTANA ANYAR,32.73.10.1005,CIBADAK,PEREMPUAN,6677,ORANG,2,2023
4275,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040004,CIBADUYUT,32.73.17,BOJONGLOA KIDUL,32.73.17.1003,CIBADUYUT,LAKI-LAKI,6973,ORANG,2,2023
4276,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040004,CIBADUYUT,32.73.17,BOJONGLOA KIDUL,32.73.17.1003,CIBADUYUT,PEREMPUAN,6620,ORANG,2,2023
4277,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040001,CIBADUYUT KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1005,CIBADUYUT KIDUL,LAKI-LAKI,4862,ORANG,2,2023
4278,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040001,CIBADUYUT KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1005,CIBADUYUT KIDUL,PEREMPUAN,4731,ORANG,2,2023
4279,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040002,CIBADUYUT WETAN,32.73.17,BOJONGLOA KIDUL,32.73.17.1006,CIBADUYUT WETAN,LAKI-LAKI,4428,ORANG,2,2023
4280,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040002,CIBADUYUT WETAN,32.73.17,BOJONGLOA KIDUL,32.73.17.1006,CIBADUYUT WETAN,PEREMPUAN,4410,ORANG,2,2023
4281,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160005,CIBANGKONG,32.73.12,BATUNUNGGAL,32.73.12.1003,CIBANGKONG,LAKI-LAKI,9296,ORANG,2,2023
4282,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160005,CIBANGKONG,32.73.12,BATUNUNGGAL,32.73.12.1003,CIBANGKONG,PEREMPUAN,9262,ORANG,2,2023
4283,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010007,CIBUNTU,32.73.15,BANDUNG KULON,32.73.15.1002,CIBUNTU,LAKI-LAKI,9483,ORANG,2,2023
4284,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010007,CIBUNTU,32.73.15,BANDUNG KULON,32.73.15.1002,CIBUNTU,PEREMPUAN,9222,ORANG,2,2023
4285,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210002,CICADAS,32.73.14,CIBEUNYING KIDUL,32.73.14.1003,CICADAS,LAKI-LAKI,8191,ORANG,2,2023
4286,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210002,CICADAS,32.73.14,CIBEUNYING KIDUL,32.73.14.1003,CICADAS,PEREMPUAN,8043,ORANG,2,2023
4287,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,3273150006,CICAHEUM,32.73.16,KIARACONDONG,32.73.16.1004,CICAHEUM,LAKI-LAKI,8926,ORANG,2,2023
4288,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,3273150006,CICAHEUM,32.73.16,KIARACONDONG,32.73.16.1004,CICAHEUM,PEREMPUAN,8860,ORANG,2,2023
4289,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,LAKI-LAKI,16328,ORANG,2,2023
4290,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,PEREMPUAN,16367,ORANG,2,2023
4291,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120006,CIGENDING,32.73.26,UJUNGBERUNG,32.73.26.1004,CIGENDING,LAKI-LAKI,8776,ORANG,2,2023
4292,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120006,CIGENDING,32.73.26,UJUNGBERUNG,32.73.26.1004,CIGENDING,PEREMPUAN,8575,ORANG,2,2023
4293,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060004,CIGERELENG,32.73.11,REGOL,32.73.11.1001,CIGERELENG,LAKI-LAKI,5963,ORANG,2,2023
4294,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060004,CIGERELENG,32.73.11,REGOL,32.73.11.1001,CIGERELENG,PEREMPUAN,6238,ORANG,2,2023
4295,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010002,CIGONDEWAH KALER,32.73.15,BANDUNG KULON,32.73.15.1005,CIGONDEWAH KALER,LAKI-LAKI,10754,ORANG,2,2023
4296,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010002,CIGONDEWAH KALER,32.73.15,BANDUNG KULON,32.73.15.1005,CIGONDEWAH KALER,PEREMPUAN,10199,ORANG,2,2023
4297,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010003,CIGONDEWAH KIDUL,32.73.15,BANDUNG KULON,32.73.15.1008,CIGONDEWAH KIDUL,LAKI-LAKI,4923,ORANG,2,2023
4298,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010003,CIGONDEWAH KIDUL,32.73.15,BANDUNG KULON,32.73.15.1008,CIGONDEWAH KIDUL,PEREMPUAN,4792,ORANG,2,2023
4299,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010004,CIGONDEWAH RAHAYU,32.73.15,BANDUNG KULON,32.73.15.1007,CIGONDEWAH RAHAYU,LAKI-LAKI,5469,ORANG,2,2023
4300,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010004,CIGONDEWAH RAHAYU,32.73.15,BANDUNG KULON,32.73.15.1007,CIGONDEWAH RAHAYU,PEREMPUAN,5388,ORANG,2,2023
4301,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,3273200003,CIHAPIT,32.73.09,BANDUNG WETAN,32.73.09.1001,CIHAPIT,LAKI-LAKI,1983,ORANG,2,2023
4302,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,3273200003,CIHAPIT,32.73.09,BANDUNG WETAN,32.73.09.1001,CIHAPIT,PEREMPUAN,2190,ORANG,2,2023
4303,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220001,CIHAURGEULIS,32.73.18,CIBEUNYING KALER,32.73.18.1001,CIHAUR GEULIS,LAKI-LAKI,6338,ORANG,2,2023
4304,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220001,CIHAURGEULIS,32.73.18,CIBEUNYING KALER,32.73.18.1001,CIHAUR GEULIS,PEREMPUAN,6641,ORANG,2,2023
4305,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,3273070001,CIJAGRA,32.73.13,LENGKONG,32.73.13.1001,CIJAGRA,LAKI-LAKI,5984,ORANG,2,2023
4306,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,3273070001,CIJAGRA,32.73.13,LENGKONG,32.73.13.1001,CIJAGRA,PEREMPUAN,6160,ORANG,2,2023
4307,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,3273090001,CIJAURA,32.73.22,BUAHBATU,32.73.22.1003,CIJAURA,LAKI-LAKI,14743,ORANG,2,2023
4308,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,3273090001,CIJAURA,32.73.22,BUAHBATU,32.73.22.1003,CIJAURA,PEREMPUAN,14436,ORANG,2,2023
4309,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010008,CIJERAH,32.73.15,BANDUNG KULON,32.73.15.1001,CIJERAH,LAKI-LAKI,12438,ORANG,2,2023
4310,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010008,CIJERAH,32.73.15,BANDUNG KULON,32.73.15.1001,CIJERAH,PEREMPUAN,12270,ORANG,2,2023
4311,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,3273070006,CIKAWAO,32.73.13,LENGKONG,32.73.13.1007,CIKAWAO,LAKI-LAKI,4525,ORANG,2,2023
4312,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,3273070006,CIKAWAO,32.73.13,LENGKONG,32.73.13.1007,CIKAWAO,PEREMPUAN,4580,ORANG,2,2023
4313,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210003,CIKUTRA,32.73.14,CIBEUNYING KIDUL,32.73.14.1002,CIKUTRA,LAKI-LAKI,11542,ORANG,2,2023
4314,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210003,CIKUTRA,32.73.14,CIBEUNYING KIDUL,32.73.14.1002,CIKUTRA,PEREMPUAN,11710,ORANG,2,2023
4315,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101004,CIMINCRANG,32.73.27,GEDEBAGE,32.73.27.1001,CIMINCRANG,LAKI-LAKI,2232,ORANG,2,2023
4316,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101004,CIMINCRANG,32.73.27,GEDEBAGE,32.73.27.1001,CIMINCRANG,PEREMPUAN,2166,ORANG,2,2023
4317,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,3273110004,CIPADUNG,32.73.25,CIBIRU,32.73.25.1002,CIPADUNG,LAKI-LAKI,11925,ORANG,2,2023
4318,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,3273110004,CIPADUNG,32.73.25,CIBIRU,32.73.25.1002,CIPADUNG,PEREMPUAN,11576,ORANG,2,2023
4319,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,LAKI-LAKI,7907,ORANG,2,2023
4320,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,PEREMPUAN,8029,ORANG,2,2023
4321,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111004,CIPADUNG KULON,32.73.28,PANYILEUKAN,32.73.28.1001,CIPADUNG KULON,LAKI-LAKI,7113,ORANG,2,2023
4322,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111004,CIPADUNG KULON,32.73.28,PANYILEUKAN,32.73.28.1001,CIPADUNG KULON,PEREMPUAN,7144,ORANG,2,2023
4323,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111003,CIPADUNG WETAN,32.73.28,PANYILEUKAN,32.73.28.1003,CIPADUNG WETAN,LAKI-LAKI,1821,ORANG,2,2023
4324,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111003,CIPADUNG WETAN,32.73.28,PANYILEUKAN,32.73.28.1003,CIPADUNG WETAN,PEREMPUAN,1813,ORANG,2,2023
4325,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,3273230001,CIPAGANTI,32.73.02,COBLONG,32.73.02.1001,CIPAGANTI,LAKI-LAKI,5912,ORANG,2,2023
4326,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,3273230001,CIPAGANTI,32.73.02,COBLONG,32.73.02.1001,CIPAGANTI,PEREMPUAN,5900,ORANG,2,2023
4327,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,3273100002,CIPAMOKOLAN,32.73.23,RANCASARI,32.73.23.1001,CIPAMOKOLAN,LAKI-LAKI,12826,ORANG,2,2023
4328,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,3273100002,CIPAMOKOLAN,32.73.23,RANCASARI,32.73.23.1001,CIPAMOKOLAN,PEREMPUAN,12842,ORANG,2,2023
4329,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,3273240004,CIPEDES,32.73.07,SUKAJADI,32.73.07.1002,CIPEDES,LAKI-LAKI,15297,ORANG,2,2023
4330,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,3273240004,CIPEDES,32.73.07,SUKAJADI,32.73.07.1002,CIPEDES,PEREMPUAN,15174,ORANG,2,2023
4331,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020002,CIRANGRANG,32.73.03,BABAKAN CIPARAY,32.73.03.1006,CIRANGRANG,LAKI-LAKI,6159,ORANG,2,2023
4332,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020002,CIRANGRANG,32.73.03,BABAKAN CIPARAY,32.73.03.1006,CIRANGRANG,PEREMPUAN,5957,ORANG,2,2023
4333,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,CIROYOM,32.73.05,ANDIR,32.73.05.1003,CIROYOM,LAKI-LAKI,10135,ORANG,2,2023
4334,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,CIROYOM,32.73.05,ANDIR,32.73.05.1003,CIROYOM,PEREMPUAN,9949,ORANG,2,2023
4335,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,3273130002,CISARANTEN BINA HARAPAN,32.73.24,ARCAMANIK,32.73.24.1002,CISARANTEN BINA HARAPAN,LAKI-LAKI,6277,ORANG,2,2023
4336,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,3273130002,CISARANTEN BINA HARAPAN,32.73.24,ARCAMANIK,32.73.24.1002,CISARANTEN BINA HARAPAN,PEREMPUAN,6180,ORANG,2,2023
4337,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,3273130005,CISARANTEN ENDAH,32.73.24,ARCAMANIK,32.73.24.1004,CISARANTEN ENDAH,LAKI-LAKI,10530,ORANG,2,2023
4338,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,3273130005,CISARANTEN ENDAH,32.73.24,ARCAMANIK,32.73.24.1004,CISARANTEN ENDAH,PEREMPUAN,10426,ORANG,2,2023
4339,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101003,CISARANTEN KIDUL,32.73.27,GEDEBAGE,32.73.27.1002,CISARANTEN KIDUL,LAKI-LAKI,10846,ORANG,2,2023
4340,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101003,CISARANTEN KIDUL,32.73.27,GEDEBAGE,32.73.27.1002,CISARANTEN KIDUL,PEREMPUAN,10754,ORANG,2,2023
4341,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,3273130001,CISARANTEN KULON,32.73.24,ARCAMANIK,32.73.24.1003,CISARANTEN KULON,LAKI-LAKI,13325,ORANG,2,2023
4342,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,3273130001,CISARANTEN KULON,32.73.24,ARCAMANIK,32.73.24.1003,CISARANTEN KULON,PEREMPUAN,13345,ORANG,2,2023
4343,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121001,CISARANTEN WETAN,32.73.29,CINAMBO,32.73.29.1001,CISARANTEN WETAN,LAKI-LAKI,3259,ORANG,2,2023
4344,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121001,CISARANTEN WETAN,32.73.29,CINAMBO,32.73.29.1001,CISARANTEN WETAN,PEREMPUAN,3200,ORANG,2,2023
4345,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060001,CISEUREUH,32.73.11,REGOL,32.73.11.1005,CISEUREUH,LAKI-LAKI,8432,ORANG,2,2023
4346,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060001,CISEUREUH,32.73.11,REGOL,32.73.11.1005,CISEUREUH,PEREMPUAN,8439,ORANG,2,2023
4347,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,3273110006,CISURUPAN,32.73.25,CIBIRU,32.73.25.1004,CISURUPAN,LAKI-LAKI,7540,ORANG,2,2023
4348,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,3273110006,CISURUPAN,32.73.25,CIBIRU,32.73.25.1004,CISURUPAN,PEREMPUAN,7305,ORANG,2,2023
4349,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,3273200002,CITARUM,32.73.09,BANDUNG WETAN,32.73.09.1003,CITARUM,LAKI-LAKI,1090,ORANG,2,2023
4350,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,3273200002,CITARUM,32.73.09,BANDUNG WETAN,32.73.09.1003,CITARUM,PEREMPUAN,1197,ORANG,2,2023
4351,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260002,CIUMBULEUIT,32.73.08,CIDADAP,32.73.08.1002,CIUMBULEUIT,LAKI-LAKI,12428,ORANG,2,2023
4352,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,3273260002,CIUMBULEUIT,32.73.08,CIDADAP,32.73.08.1002,CIUMBULEUIT,PEREMPUAN,11946,ORANG,2,2023
4353,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,3273230006,DAGO,32.73.02,COBLONG,32.73.02.1004,DAGO,LAKI-LAKI,17844,ORANG,2,2023
4354,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,3273230006,DAGO,32.73.02,COBLONG,32.73.02.1004,DAGO,PEREMPUAN,17672,ORANG,2,2023
4355,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,3273100001,DERWATI,32.73.23,RANCASARI,32.73.23.1002,DERWATI,LAKI-LAKI,10167,ORANG,2,2023
4356,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,3273100001,DERWATI,32.73.23,RANCASARI,32.73.23.1002,DERWATI,PEREMPUAN,10014,ORANG,2,2023
4357,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,DUNGUS CARIANG,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,LAKI-LAKI,9400,ORANG,2,2023
4358,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,DUNGUS CARIANG,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,PEREMPUAN,9492,ORANG,2,2023
4359,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180003,GARUDA,32.73.05,ANDIR,32.73.05.1005,GARUDA,LAKI-LAKI,5255,ORANG,2,2023
4360,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180003,GARUDA,32.73.05,ANDIR,32.73.05.1005,GARUDA,PEREMPUAN,5249,ORANG,2,2023
4361,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250003,GEGERKALONG,32.73.01,SUKASARI,32.73.01.1002,GEGERKALONG,LAKI-LAKI,11604,ORANG,2,2023
4362,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250003,GEGERKALONG,32.73.01,SUKASARI,32.73.01.1002,GEGERKALONG,PEREMPUAN,11857,ORANG,2,2023
